,일자,건고추_거래량(kg),건고추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),무_거래량(kg),무_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),배추_거래량(kg),배추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),샤인머스캇_거래량(kg),샤인머스캇_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),포도_거래량(kg),포도_가격(원/kg)
2203,20220112,0.0,,46389.99999999999,10297.872386290148,382570.0,924.0170426327209,477900.00000000006,1091.0652856246074,22580.0,5495.783879539415,1217149.9999999998,432.8118966437991,32209.999999999993,7002.402980440858,473080.0,639.034835545785,154230.0,3224.7208714257927,76730.0,3073.1109083800343,47330.00000000001,13261.436720895837,138660.00000000003,3114.511034184335,148109.99999999997,3746.6524880156644,479670.0,391.3304980507432,956730.0,604.9588703186898,102740.00000000001,1855.53143858283,19040.0,4664.133403361344,37060.0,3198.6616297895307,51359.99999999999,5752.106697819315,107080.00000000001,2461.3933507657825,91620.0,8810.338354071166
2204,20220113,60.0,8330.0,47070.0,10021.389420012747,339229.99999999994,926.8292898623354,484180.00000000006,1102.9057375356272,27270.000000000004,5629.215254858819,1122780.0,438.6344608917152,23240.000000000004,6198.855421686747,403179.99999999994,650.5456619872019,153880.0,3244.7082141928777,72450.0,3155.4465148378194,43600.0,13184.339449541285,132480.0,3251.59797705314,150650.0,3859.4550282110845,410380.00000000006,405.6318534041619,804600.0,563.4084016902808,94290.0,1866.2625941245094,19259.999999999996,4630.529595015579,48620.00000000001,3097.099958864664,52510.0,5485.5360883641215,107920.0,2487.171052631579,81580.00000000001,8823.439568521695
2205,20220114,110.0,8260.0,48480.00000000001,9668.403465346537,342690.0,899.8219965566548,494120.0,1119.2718368007768,30470.0,5859.993436166722,1098640.0,438.5728719143669,28040.0,5797.767475035663,397140.00000000006,643.9447046381628,151350.0,3137.058473736372,71639.99999999999,3392.773590173088,44250.0,13619.848587570623,121280.0,3116.8420184696574,147620.00000000003,3945.810188321365,391380.0,414.5178598804231,868160.0,536.4556072613343,87260.0,1906.647948659179,19020.0,4565.110410094637,42110.0,3225.2766563761575,38839.99999999999,5538.16683831102,110650.0,2583.894261183913,75220.0,9473.11220420101
2206,20220115,100.0,8500.0,49830.00000000001,9782.837648003211,226649.99999999997,966.1142731083169,467090.0000000001,1144.6901025498294,20100.0,5646.243781094527,914320.0000000001,433.8049041910929,37010.0,6626.744123209943,355840.0,682.2473583633093,147980.00000000003,3046.745506149479,76370.0,3478.2296713369124,40180.0,13686.194624191141,127750.0,3184.5557729941293,142490.0,4034.6873464804557,405350.0,417.2986308128777,791290.0,512.5167764030887,82040.0,2034.5258410531449,20270.0,4622.397631968426,41669.99999999999,3343.7245020398373,31740.000000000004,5816.345305608065,111260.0,2674.84001438073,80520.0,8942.609289617487
2207,20220116,0.0,,50570.00000000001,9948.09768637532,125229.99999999999,1028.4364768825362,451750.0,1159.3883785279468,16970.0,5148.126104890985,740459.9999999999,437.85754801069623,35370.0,6787.520497596833,285640.00000000006,708.2208374177285,129769.99999999999,3002.432765662326,80160.0,3431.0778443113772,31990.000000000004,13376.53329165364,144110.0,3456.699743251683,118449.99999999999,4114.4195863233435,380410.0,414.2709182198154,686839.9999999999,505.7320482208375,75570.00000000001,2180.6801640862773,21909.999999999996,4628.15609310817,34720.0,3293.865207373272,27800.0,5919.374100719423,109420.0,2703.580698227015,75400.0,8280.06100795756
2208,20220117,10.0,13330.000000000002,66029.99999999999,10114.77964561563,486299.99999999994,914.302282541641,562680.0,1149.2985355797257,30129.999999999996,5414.93859940259,1139700.0,466.858471527595,39290.00000000001,7340.626113514889,954310.0000000001,669.4465110917836,263890.0,3114.213119102656,90000.0,3429.9777777777776,54599.99999999999,14657.952380952383,162470.0,3420.1557210561946,246740.0,4249.245764772636,629390.0,410.85606698549395,1183450.0,569.7652625797456,151390.0,2031.7960235154237,23019.999999999996,4816.84187662902,60500.00000000001,3211.319008264462,60750.0,6028.125102880658,111250.0,2840.6435955056177,102040.0,9667.875343002745
2209,20220118,10.0,13330.000000000002,57209.99999999999,10131.685020101382,437800.0,902.8099588853356,548770.0,1151.462725732092,29830.0,5653.315454240696,1090440.0000000002,492.08227871317996,40070.0,7172.058896930371,765359.9999999999,668.3312428138393,207690.0,3003.201887428379,83700.0,3499.399044205496,50490.0,14391.44781144781,154380.0,3380.706050006477,198369.99999999997,4241.347986086606,655010.0000000001,401.32181188073463,1065450.0,563.433103383547,137120.0,2051.76487747958,21280.0,4559.732142857142,44980.00000000001,3441.6985326811914,59300.00000000001,6233.967959527822,106170.0,2840.162004332674,97660.0,9351.182674585296
2210,20220119,0.0,,48600.0,10040.522633744855,400840.00000000006,918.1578684762,529030.0000000001,1173.4423378636372,28500.0,5853.1438596491225,1137700.0,510.96405027687433,41550.0,7240.789410348978,573560.0,677.6408745379734,149980.0,3022.951060141352,79760.0,3533.0905215646935,48089.99999999999,14308.367644000833,145300.0,3389.2973158981413,176050.0,4227.764271513775,647520.0,375.6004447739066,852340.0,564.4550296829904,138560.0,1951.4823903002307,20380.000000000004,4196.913640824336,40160.0,3454.8954183266933,52120.00000000001,6070.9746738296235,109029.99999999999,2845.6626616527565,94760.0,9433.946813001266
2211,20220120,90.0,8686.666666666666,48319.99999999999,9887.996688741723,389130.0,969.6810834425513,536410.0000000001,1201.8012341306087,22439.999999999996,5849.483065953656,1277080.0000000002,519.8559996241426,31500.0,7416.987301587301,586150.0,683.4977394864795,147540.0,3137.691473498712,77030.0,3568.960145397897,51320.0,14365.261106780983,136010.0,3480.8036173810747,168290.0,4286.7651078495455,620310.0,362.7055826925247,830550.0,549.7560652579615,145460.0,1899.4995187680463,20720.0,4082.548262548263,39250.0,3173.9082802547773,50250.0,5849.52039800995,112380.0,2846.134543513081,99130.0,9723.455059013417
2212,20220121,90.0,8920.0,48740.0,9880.389823553549,369990.0,953.9595664747694,543619.9999999999,1215.3855634450538,18980.0,5693.998946259221,1360770.0,531.2650190700854,33319.99999999999,7335.744297719089,551880.0,700.2388200333405,145089.99999999997,3291.518367909574,74039.99999999999,3671.281739600216,55120.00000000001,14504.76777939042,134500.0,3613.34126394052,167520.0,4327.647445081184,623739.9999999999,362.9393657613749,976089.9999999999,525.3707137661486,128650.0,1921.1333074232414,20589.999999999996,4079.354055366684,37890.0,3204.07231459488,46640.0,5997.903087478559,110940.0,2848.906616188931,99639.99999999999,10094.708952228024
2213,20220122,30.0,7409.999999999999,50520.0,10087.070467141726,279910.00000000006,912.0756671787358,540380.0,1264.5906584255524,21810.000000000004,5321.847776249426,1318530.0,533.9092777562893,46929.99999999999,7699.2456850628605,411570.00000000006,736.8802390844814,141070.0,3436.659814276601,81160.0,3816.3368654509613,58449.99999999999,14711.799828913601,143350.00000000003,3939.75514475061,169739.99999999997,4260.01531754448,566010.0,375.3986678680588,916930.0,511.8587024091261,130049.99999999999,1959.4317570165324,21630.0,4102.293111419325,38170.0,3293.2198061304694,42760.0,5818.884471468662,114710.0,2891.3355418010633,89689.99999999999,11158.476976251535
2214,20220123,10.0,7670.0,51429.99999999999,10257.618121718842,185710.0,931.1964891497497,543139.9999999999,1295.1128622454617,23070.0,5067.191157347205,1235460.0,540.3072539782754,47970.00000000001,7883.087346258077,320970.00000000006,733.0791039661027,137560.0,3566.0053794707765,86020.00000000001,3927.9411764705874,59520.0,14527.29502688172,145430.0,4149.339200990167,138710.0,4230.217720423907,506710.0,402.8473880523377,783939.9999999999,507.5979029007324,139430.0,2016.9906046044614,22340.0,4119.995523724261,29580.000000000004,3215.78431372549,45480.00000000001,5849.90105540897,115170.0,2930.784058348528,81820.0,11716.15375213884
2215,20220124,110.0,7900.0,69850.0,10862.631352899069,499480.0,986.6553215343957,699210.0000000001,1285.6197708842835,21440.0,5509.976679104478,1982710.0,506.8120905225676,50920.00000000001,8731.902985074626,948930.0,659.1727524685699,265530.0,3702.6528075923625,111400.0,4127.705565529623,73880.0,14860.808067135893,194380.0,4384.286963679391,305030.00000000006,4259.501360521915,593400.0,435.54095045500503,1008420.0000000001,520.0601931734792,192399.99999999997,2041.1647609147617,24810.000000000004,4161.0963321241425,63760.0,3219.553011292346,64629.99999999999,6256.382484914127,124410.0,3125.592798006591,131959.99999999997,10038.030463776904
2216,20220125,70.0,6080.0,61640.0,11427.375081116159,420950.00000000006,1017.0167478322843,666319.9999999999,1277.5196602233164,27210.0,5838.588754134509,1791510.0,498.91315147557077,52489.99999999999,8549.86854638979,822170.0,673.2332729240911,205789.99999999997,3645.9240001943735,104210.0,4101.510411668745,77050.0,14596.83452303699,193400.0,4276.00620475698,256640.0,4111.368453865337,548920.0,438.6437003570648,985130.0,527.4826672621888,172600.0,2054.2282734646583,22369.999999999996,4207.228430934288,42370.00000000001,3375.4684918574453,55120.0,6292.122641509434,125990.00000000001,3055.3988411778714,139600.0,9560.55300859599
2217,20220126,200.0,7550.0,56390.0,12160.43270083348,360080.0,1029.5756498555877,617660.0000000001,1268.8339863355243,31100.0,5868.864951768488,1474379.9999999998,497.26990328137936,56610.0,8304.183006535948,768949.9999999999,674.0806294297419,164160.0,3777.0199805068223,97620.0,3980.094242982995,72070.0,14368.322464270848,198540.0,4217.7344615694565,227190.0,3874.721158501694,344870.0,476.0382172992723,943889.9999999999,491.5043066459016,178460.0,2010.4992715454446,20849.999999999996,4415.424460431656,36260.00000000001,3550.496414782128,43650.0,6636.831615120275,126970.00000000001,2914.139560526108,126450.0,9743.024120205615
2218,20220127,200.0,8228.0,62720.0,12164.236288265305,352669.99999999994,1031.535996824227,584939.9999999999,1303.1449379423532,26750.0,5780.179439252336,1457310.0,504.403730160364,46250.0,8866.91891891892,778249.9999999999,666.9346610986189,160240.0,3961.1975786320522,92460.00000000001,4039.704737183646,69600.0,14466.449712643678,200230.0,4335.674474354492,192030.00000000003,3770.4816955684,399030.00000000006,496.9350675387815,951009.9999999999,456.4395747678784,190170.00000000003,1941.6695588157963,22890.0,4677.03363914373,45099.99999999999,3777.5121951219517,58030.0,6634.649319317594,128750.0,2873.513786407767,106509.99999999999,11035.465214533848
2219,20220128,50.0,6070.0,69350.00000000001,12237.319394376349,436319.99999999994,1009.8670700403376,604780.0,1348.1088991038062,28430.0,5711.079845233908,1482729.9999999998,507.91816446689563,52400.0,9582.356870229007,661050.0,660.7689282202557,160800.0,4546.693407960199,97760.0,4442.7454991816685,69250.0,14361.236101083032,209560.0,4504.926512693262,163270.0,3947.0637594169175,638030.0,471.1526103788223,1011669.9999999999,455.56396848774807,187060.00000000003,1989.7401903132682,25459.999999999996,4674.399057344855,48949.99999999999,4129.013278855976,63270.0,6296.540224434961,129970.0,2870.563206893898,93000.0,11965.036559139784
2220,20220129,10.0,6670.0,73850.0,14026.209884901826,453220.0,951.0599708750717,671120.0,1344.3312671355347,27660.000000000004,5657.129428778018,1394320.0,509.92039130185316,72960.0,9740.507127192983,453119.99999999994,722.1036370056497,180850.0,5044.857616809511,122900.0,4365.899104963385,61160.0,14617.26618705036,237460.0,4463.660827086666,185070.00000000003,4014.8062895120765,617130.0,426.99560870481093,735110.0,475.63629932935214,170959.99999999997,2225.9780065512405,28370.0,4529.273880860064,54080.00000000001,4257.886464497041,54990.000000000015,6233.164211674849,138010.00000000003,2602.749076153901,81820.00000000001,12149.70300659985
2221,20220130,0.0,,75080.0,15550.648641449121,361370.0,922.1916595179457,700640.0,1324.5212948161682,22710.0,5685.693527080582,1389340.0,509.9068622511408,74490.0,9846.7686937844,282409.99999999994,773.1015190680217,179179.99999999997,5013.749302377499,136500.0,4033.8095238095234,59110.00000000001,14995.543901201148,251550.0,4311.385012919895,181310.0,3904.008052506756,562950.0,394.429523048228,422970.0,501.30151074544295,143990.0,2389.4194041252863,29840.0,4469.329758713136,50779.99999999999,4037.516738873573,48400.0,6021.706611570247,145150.0,2400.07716155701,84860.0,11811.082960169691
2222,20220131,0.0,,6040.0,11663.11258278146,1530.0,1200.0,69420.0,1007.5165658311727,1970.0,5619.847715736041,13440.0,470.7589285714286,180.0,1200.0,4600.0,690.8695652173913,6220.000000000001,2620.707395498392,6079.999999999999,3447.1546052631584,2750.0,13735.090909090908,5480.0,6077.189781021898,17439.999999999996,3466.708715596331,4100.000000000001,421.07317073170725,17900.0,530.0,70.0,1250.0000000000002,5370.0,4067.56052141527,3830.0,2811.0704960835506,0.0,,9480.0,2323.8607594936707,3010.0000000000005,12930.465116279067
2223,20220201,0.0,,6040.0,11663.11258278146,1530.0,1200.0,69420.0,1007.5165658311727,1970.0,5619.847715736041,13440.0,470.7589285714286,180.0,1200.0,4600.0,690.8695652173913,6220.000000000001,2620.707395498392,6079.999999999999,3447.1546052631584,2750.0,13735.090909090908,5480.0,6077.189781021898,17439.999999999996,3466.708715596331,4100.000000000001,421.07317073170725,17900.0,530.0,70.0,1250.0000000000002,5370.0,4067.56052141527,3830.0,2811.0704960835506,0.0,,9480.0,2323.8607594936707,3010.0000000000005,12930.465116279067
2224,20220202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2225,20220203,0.0,,80.0,12070.0,7100.0,961.2676056338029,4120.0,1260.0,30.0,8370.0,11180.0,542.5223613595707,500.0,8340.0,120.0,660.0,100.0,1100.0,5600.0,3069.910714285714,0.0,,0.0,,1410.0,4110.851063829787,19380.0,436.89370485036125,0.0,,0.0,,60.0,3969.9999999999995,0.0,,120.0,7829.999999999999,3630.0,2319.9173553719006,290.0,5070.0
2226,20220204,0.0,,68440.0,12196.889246054941,147859.99999999997,1062.6991748951714,590390.0,1136.21978692051,22500.0,6219.2,655790.0,493.8870675063663,52670.0,6116.3261818872215,716129.9999999999,729.0543616382502,529000.0,2490.063137996219,85130.0,3008.921649242335,18200.0,17308.582417582416,103020.0,4710.297029702971,261990.0,3538.9404175731897,336059.99999999994,477.5034220079749,1158350.0000000002,599.476496741054,164270.0,1996.8935289462474,32350.0,4000.964451313756,118760.0,3132.3602222970694,43259.99999999999,7175.349052242258,80650.0,2059.750774953503,51059.99999999999,9311.233842538191
2227,20220205,0.0,,80970.00000000001,11312.11189329381,339090.0,980.9451767967206,577820.0,1131.243293759302,28910.0,5712.09961950882,913099.9999999999,457.8534662139963,55900.0,5397.81037567084,548840.0,765.5469717950585,367550.00000000006,2478.423071690926,101090.0,2987.959244237808,20040.0,16552.455089820356,88260.0,5170.407885791978,326380.0,2945.409338807525,471750.00000000006,515.6565977742448,926079.9999999999,545.7071743261922,142980.00000000003,1992.2891313470411,31820.0,3706.134506599623,101250.0,3111.5338271604937,58110.00000000001,6914.916537601101,122749.99999999999,2063.493279022404,82860.0,7380.71204441226
2228,20220206,0.0,,70320.0,10446.402161547212,407800.0,930.5890142226582,562030.0,1132.7523441809158,26180.0,5390.584415584415,1075710.0,444.54908850898477,55630.0,4849.708790221104,381460.00000000006,785.697058669323,175829.99999999997,2523.703008587841,91500.0,2968.887431693989,21290.0,16120.713950211364,73490.0,5607.443189549598,212750.0,2852.874735605171,512380.0,491.3072329130723,693729.9999999999,500.9631989390686,116429.99999999999,1979.4202525122391,27599.999999999996,3543.778985507247,83710.0,2951.0858917692035,49920.00000000001,6668.731971153845,128989.99999999999,1942.640514768587,82120.0,7446.116658548465
2229,20220207,10.0,6500.0,101880.0,7277.833725952099,650010.0000000001,915.8551406901431,631230.0,1111.6247643489696,32879.99999999999,5620.526155717763,1516559.9999999998,448.9577069156513,54470.0,4108.015421332843,600280.0,713.6154794429266,297240.0,2468.3676490378143,93830.00000000001,2718.754129809229,23839.999999999996,16694.786073825508,120229.99999999999,5013.023371870583,259219.99999999997,2796.4416325900784,620250.0,500.33647722692467,1016560.0,512.7699299598647,135589.99999999997,1904.2982520834873,32879.99999999999,2802.597323600974,102290.00000000001,3476.98895297683,69249.99999999999,5557.582671480144,126500.00000000001,1907.3573122529644,147990.0,6491.948780322994
2230,20220208,10.0,12550.0,81470.0,6554.589419418191,562930.0,875.3763345353773,580290.0,1105.5320615554292,34890.0,5397.9994267698485,1444159.9999999998,447.1864613339243,53199.99999999999,3951.3740601503764,563490.0,727.4430779605672,228310.0,2431.706451754194,85130.0,2660.366498296723,22040.0,16555.16787658802,108970.0,4639.071304028631,215370.0,2751.705437154664,626780.0,484.0269312996586,981970.0,502.1931423566912,121439.99999999999,1948.9286890645587,28590.0,2424.95278069255,76969.99999999999,3376.4258802130703,56820.0,5753.328053502288,122449.99999999999,1860.4834626378117,135940.0,6326.7809327644545
2231,20220209,10.0,18600.0,58750.0,5624.221276595746,469289.99999999994,837.2296447825438,525979.9999999999,1075.0076048518956,27330.0,4916.34101719722,1349230.0,425.49506014541635,53809.99999999999,3706.2664932168746,536189.9999999999,736.8652902888904,154959.99999999997,2426.8030459473416,75930.0,2548.590807322534,19150.000000000004,15888.046997389032,100229.99999999999,4098.137284246234,188899.99999999997,2673.4240338803606,618980.0000000001,449.73617887492327,942830.0,478.8982107060658,106939.99999999999,1908.229848513185,23680.000000000004,1899.2778716216214,67430.0,3432.418804686341,38099.99999999999,5826.020997375328,118070.00000000001,1766.5622088591508,98570.00000000001,6602.859896520239
2232,20220210,0.0,,54450.0,5319.46189164371,385480.00000000006,816.3276953408736,531360.0000000001,1048.4735395965067,31110.000000000004,5197.94599807136,1332460.0,406.42413280698855,37790.00000000001,4025.051600952632,631020.0,724.3630946721181,160170.0,2490.485733907723,71450.0,2428.5038488453465,19029.999999999996,15360.325801366263,100529.99999999999,3813.9988063264705,165690.0,2673.485424588086,622350.0,435.7626737366433,980210.0,494.71490802991195,104970.0,1862.0682099647515,21270.0,1809.4170192759757,56930.0,3888.1661689794487,42310.0,5863.765067359962,113630.00000000001,1711.2364692422773,80800.0,6890.764851485149
2233,20220211,20.0,9440.000000000002,51529.99999999999,5417.450029109257,340169.99999999994,807.0464767616194,536280.0000000001,1028.8966584619975,33470.0,5330.104571257843,1287900.0,411.6658902088671,38290.0,3939.159049360145,664060.0,709.3343974942022,165440.0,2756.884066731141,66940.0,2427.367792052584,19210.000000000004,14743.669963560644,104370.0,3705.958608795631,151410.00000000003,2733.670167095964,601790.0,433.6148822679008,985540.0000000001,480.7470016437689,110800.00000000001,1810.9702166064985,18930.0,2010.13206550449,56390.0,4033.9794289767683,40000.0,5719.314999999999,105950.0,1676.2151958470977,93800.00000000001,6353.268656716416
2234,20220212,20.0,9440.000000000002,53650.00000000001,5978.417520969245,258409.99999999997,789.8053480902443,526570.0,1005.1024555139869,20840.0,5228.1669865643,1047980.0,421.8156835054104,40030.0,3882.9103172620535,486139.99999999994,709.4209486979059,174899.99999999997,2968.9068038879363,70600.00000000001,2536.181303116147,18200.000000000004,14821.780219780218,112710.0,3621.9377162629758,174480.0,2752.725813846859,539680.0000000001,438.45260154165425,881859.9999999999,455.4303404168462,116369.99999999999,1791.3371143765578,19299.999999999996,2376.6528497409336,70240.0,4067.8288724373583,38120.0,5602.395068205666,99870.0,1742.9728647241411,88009.99999999999,6347.095784569937
2235,20220213,0.0,,56710.0,6331.043907600071,145440.0,805.0165016501651,520669.99999999994,1008.7206868073828,19170.0,5141.794470526866,858350.0,421.8600803867886,24410.0,3755.4772634166325,360540.0,711.7124313529705,187940.00000000003,3144.4977120357553,74540.0,2587.4013952240407,18050.0,14904.454293628809,115010.00000000001,3528.2540648639247,171210.0,2769.0310145435433,519220.0,436.5236316012481,814730.0,495.51716519583175,113300.0,1844.835834068844,20200.0,2590.9059405940593,65480.00000000001,4201.001832620648,43090.0,5428.967277790671,99540.0,1802.0504319871407,76740.00000000001,6478.195204586916
2236,20220214,10.0,9170.0,77480.0,6535.516262261229,481069.99999999994,812.3017440289357,586570.0,1055.4116303254516,19350.0,5061.84496124031,1529940.0,424.65528059923923,61030.0,4464.869736195314,717520.0,727.665570297692,352120.00000000006,2938.6586958991247,90130.0,2634.8008432264505,12590.0,15434.495631453537,152830.0,3571.4905450500555,303539.99999999994,2676.346445279041,531450.0,485.30360334932726,977590.0,466.7787109115273,174290.00000000003,1740.4997418096273,24349.999999999996,2746.344969199179,120200.0,4097.410149750415,50180.00000000001,5607.0944599442,112110.00000000001,1849.1918651324593,79550.0,5942.636077938404
2237,20220215,20.0,10129.999999999998,65720.0,6985.097382836274,435480.0,829.7191604666116,563169.9999999999,1058.2994477688799,23370.0,5123.975181857081,1395920.0,428.8184853000172,61640.0,4438.617780661907,663650.0,723.2526180968883,272210.0,2887.137504132839,83700.0,2621.21146953405,14720.0,14738.797554347826,122970.0,3748.354883304871,221530.0,2686.3165259784228,513480.0,478.6692763106645,917359.9999999999,435.9518618644808,146249.99999999997,1799.2177777777786,23020.0,2949.517810599479,94419.99999999999,3944.6060156746453,44230.0,5765.561835858015,110450.00000000001,1788.4291534631052,73649.99999999999,6102.938221317042
2238,20220216,80.0,10540.000000000002,54570.0,7051.03353490929,369910.00000000006,853.1242734719256,495309.99999999994,1108.2939976984112,23180.0,5312.860224331321,1123610.0000000002,455.7271651195699,42650.0,4613.713950762017,524620.0,732.0837939842171,212400.0,2696.3107344632763,74490.0,2557.0707477513765,12950.0,14095.459459459458,71780.0,3808.188910560045,168870.0,2705.101557411026,498200.0,460.7466880770774,894310.0,452.92683745010123,120260.0,1859.2857142857142,20910.0,3114.543280726925,82700.0,3797.7303506650533,51599.99999999999,5703.013565891473,110000.00000000001,1728.787272727273,65010.00000000001,5705.237655745268
2239,20220217,280.0,9091.428571428572,54790.0,6038.541704690636,329050.0,827.4079927062755,459309.99999999994,1167.7100433258586,19060.0,5168.405036726128,1042060.0000000001,474.08805634992217,36710.0,4319.547807137021,453299.99999999994,744.8422678138099,207489.99999999997,2423.5596896235966,66940.0,2463.090827606812,11170.0,14524.977618621308,62849.99999999999,4140.8337311058085,161140.00000000003,2687.661040089363,542650.0000000001,427.90859670137286,705330.0,442.8578112372931,104089.99999999999,1829.3630512056877,22350.0,2676.876957494407,78579.99999999999,3857.9333163654887,45280.00000000001,5593.03445229682,110960.00000000001,1680.0838139870223,69140.0,5752.253398900781
2240,20220218,160.0,8410.0,55380.0,5154.74539544962,300659.9999999999,820.8241867890644,483060.0,1142.3965966960625,19810.000000000004,5041.751640585562,1080770.0,469.5891817870592,55199.99999999999,3372.329710144928,419700.00000000006,710.0054801048367,192560.0,2256.4945990859997,60200.0,2412.3787375415277,13130.0,14093.861386138613,73500.0,4494.009523809524,167109.99999999997,2657.6745856022985,559329.9999999999,416.56017020363663,646990.0,420.4037156679392,83780.0,1773.5091907376463,23799.999999999996,2106.411764705883,77460.00000000001,3828.268783888457,34070.0,5260.3962430290585,109810.0,1632.7401875967585,76770.0,5927.736094828709
2241,20220219,0.0,,59490.0,4909.7293662800475,199360.0,810.364165329053,472440.0,1114.7220811108289,20380.0,5121.236506378803,944380.0000000001,475.83282153370453,43059.99999999999,3683.915466790525,311290.0,755.3737672267017,185760.00000000003,2328.1341515934537,56120.00000000001,2464.1019244476115,12629.999999999998,13550.799683293748,66810.0,4522.1778176919615,176579.99999999997,2666.3087552384186,545030.0,404.3239821661193,698469.9999999999,412.3232207539337,68800.0,1887.0290697674416,24110.0,1904.0107839070922,87899.99999999999,3805.3014789533563,38090.0,5334.73877658178,112060.0,1610.0901302873458,62010.00000000001,5781.430414449282
2242,20220220,0.0,,62569.99999999999,4926.474348729424,106420.0,846.1012967487313,446550.00000000006,1119.7368715709326,20299.999999999996,5183.418719211823,810089.9999999999,485.72133960424156,26110.000000000007,3692.589046342397,250320.00000000003,808.5582454458291,167999.99999999997,2534.9839285714293,54230.0,2533.4427438687076,11700.000000000002,13565.931623931621,61810.0,4550.546837081378,142999.99999999997,2668.3979020979027,551610.0000000001,395.02583346929885,582120.0,359.188998831856,60390.00000000001,1943.2406027487993,25159.999999999996,1888.0206677265503,82630.00000000001,3764.3858162894826,29730.000000000004,5471.069626639757,113500.0,1586.4581497797355,46080.0,6345.44921875
2243,20220221,0.0,,79210.00000000001,5178.966039641459,452280.0,841.8353674714778,533010.0,1261.9601883641958,23229.999999999996,4968.170469220836,1373290.0000000002,480.8572115139554,60500.00000000001,3725.376859504132,746009.9999999999,715.4500609911397,348280.00000000006,2471.570288273802,72610.0,2710.917229031814,7790.0,14930.821566110397,97410.0,4188.091571707217,273450.00000000006,2703.6408849881145,456819.99999999994,458.03664463027013,933549.9999999999,439.7192437469874,112449.99999999999,2231.807025344598,26719.999999999996,2023.7911676646706,146060.0,4260.707243598521,56720.0,5347.537023977432,112240.00000000001,1660.2165003563791,59510.00000000001,5868.87245841035
2244,20220222,80.0,11946.250000000002,66660.0,5174.365436543654,361310.0,871.4940079156404,516900.0,1293.388856645386,23280.0,5503.79295532646,1172790.0,484.7960845505163,57520.00000000001,3671.170027816411,624850.0,757.1806033448028,264820.0,2409.7228306019183,67509.99999999999,2756.480521404237,8860.0,14663.566591422119,87229.99999999999,4058.8134816003667,221829.99999999997,2708.062029482036,407800.0,466.699362432565,907340.0,401.38691119095375,98169.99999999999,2393.6874809004794,24440.0,1976.743044189853,105660.0,4320.518644709446,58490.0,5330.866814840144,105330.0,1684.4593183328586,60099.99999999999,5698.915141430949
2245,20220223,80.0,11946.250000000002,54199.99999999999,5109.520295202952,299819.99999999994,892.5862183977055,546440.0,1266.3458019178681,22240.000000000004,5599.473920863309,1020159.9999999999,512.5008822145546,54690.0,3685.787164015359,595650.0,751.7253420632921,182530.00000000003,2322.9310250369795,64750.0,2758.7397683397685,8090.0,14571.767614338687,71230.0,3990.0308858626977,181050.00000000003,2743.504556752278,396900.00000000006,499.2968002015619,961969.9999999999,406.6910610517999,92310.0,2322.439605676524,21240.000000000004,1964.0207156308848,85690.0,4079.616057883067,66600.0,5120.504504504504,104800.0,1728.5553435114507,59500.0,5481.742857142858
2246,20220224,40.0,7500.0,53389.99999999999,5294.073796591123,337610.0,856.7575012588488,538329.9999999999,1269.7204317054595,24360.0,5286.108374384237,1222290.0,528.6913907501493,37090.0,4602.205446211918,589880.0,724.9104902692072,185340.00000000003,2328.1784827883885,65140.0,2776.1498311329447,6510.000000000001,14541.90476190476,66560.0,4000.8383413461547,171270.0,2804.1781981666372,442240.0,516.6823444283647,870790.0,388.8052228436248,108430.0,2121.1620400258234,19869.999999999996,2219.3860090588832,91160.0,3886.2659060991664,52870.0,4945.5324380556085,105690.00000000001,1796.9571388021566,60710.0,5266.87530884533
2247,20220225,40.0,7500.0,53400.0,5995.66479400749,324400.0,854.1732429099876,486900.0,1319.8449373588005,24720.0,5168.02993527508,1464969.9999999998,512.0515778480107,39499.99999999999,5076.779746835445,512179.99999999994,741.3965793275802,184649.99999999997,2529.1751963173574,66170.0,2855.907510956627,7100.0,13792.140845070424,70850.0,3926.3810868031046,171540.0,2902.2671097120206,489890.0,510.1982077609258,704350.0000000001,338.88663306594725,107430.0,2163.820161965931,20590.000000000004,2615.1772705196695,84260.0,4007.0068834559693,38170.0,4931.3780455855385,100960.00000000001,1885.0564580031694,58050.00000000001,5786.375538329026
